,mess_mess-galav,mess_mess-kumard,mess_mess-ssai,remarks_Add-On,remarks_Basic,remarks_Basic-AddOn,day_of_week,time,count
3399,1.0,0.0,0.0,0.0,1.0,0.0,4,761,13
3400,1.0,0.0,0.0,0.0,1.0,0.0,4,762,8
3401,1.0,0.0,0.0,0.0,1.0,0.0,4,763,8
3402,1.0,0.0,0.0,0.0,1.0,0.0,4,764,4
3403,1.0,0.0,0.0,0.0,1.0,0.0,4,765,9
3404,1.0,0.0,0.0,0.0,1.0,0.0,4,766,11
3405,1.0,0.0,0.0,0.0,1.0,0.0,4,767,11
3406,1.0,0.0,0.0,0.0,1.0,0.0,4,768,10
3407,1.0,0.0,0.0,0.0,1.0,0.0,4,769,6
3408,1.0,0.0,0.0,0.0,1.0,0.0,4,770,9
3409,1.0,0.0,0.0,0.0,1.0,0.0,4,771,9
3410,1.0,0.0,0.0,0.0,1.0,0.0,4,772,4
3411,1.0,0.0,0.0,0.0,1.0,0.0,4,773,4
3412,1.0,0.0,0.0,0.0,1.0,0.0,4,774,5
3413,1.0,0.0,0.0,0.0,1.0,0.0,4,775,8
3414,1.0,0.0,0.0,0.0,1.0,0.0,4,776,4
3415,1.0,0.0,0.0,0.0,1.0,0.0,4,777,3
3416,1.0,0.0,0.0,0.0,1.0,0.0,4,778,3
3417,1.0,0.0,0.0,0.0,1.0,0.0,4,779,5
3418,1.0,0.0,0.0,0.0,1.0,0.0,4,780,3
3419,1.0,0.0,0.0,0.0,1.0,0.0,4,781,3
3420,1.0,0.0,0.0,0.0,1.0,0.0,4,782,3
3421,1.0,0.0,0.0,0.0,1.0,0.0,4,783,6
3422,1.0,0.0,0.0,0.0,1.0,0.0,4,784,2
3423,1.0,0.0,0.0,0.0,1.0,0.0,4,785,7
3424,1.0,0.0,0.0,0.0,1.0,0.0,4,786,6
3425,1.0,0.0,0.0,0.0,1.0,0.0,4,787,6
3426,1.0,0.0,0.0,0.0,1.0,0.0,4,788,7
3427,1.0,0.0,0.0,0.0,1.0,0.0,4,789,11
3428,1.0,0.0,0.0,0.0,1.0,0.0,4,790,13
3429,1.0,0.0,0.0,0.0,1.0,0.0,4,791,12
3430,1.0,0.0,0.0,0.0,1.0,0.0,4,792,7
3431,1.0,0.0,0.0,0.0,1.0,0.0,4,793,6
3432,1.0,0.0,0.0,0.0,1.0,0.0,4,794,11
3433,1.0,0.0,0.0,0.0,1.0,0.0,4,795,7
3434,1.0,0.0,0.0,0.0,1.0,0.0,4,796,13
3435,1.0,0.0,0.0,0.0,1.0,0.0,4,797,9
3436,1.0,0.0,0.0,0.0,1.0,0.0,4,798,9
3437,1.0,0.0,0.0,0.0,1.0,0.0,4,799,5
3438,1.0,0.0,0.0,0.0,1.0,0.0,4,800,6
3439,1.0,0.0,0.0,0.0,1.0,0.0,4,801,5
3440,1.0,0.0,0.0,0.0,1.0,0.0,4,802,7
3441,1.0,0.0,0.0,0.0,1.0,0.0,4,803,7
3442,1.0,0.0,0.0,0.0,1.0,0.0,4,804,9
3443,1.0,0.0,0.0,0.0,1.0,0.0,4,805,8
3444,1.0,0.0,0.0,0.0,1.0,0.0,4,806,10
3445,1.0,0.0,0.0,0.0,1.0,0.0,4,807,8
3446,1.0,0.0,0.0,0.0,1.0,0.0,4,808,15
3447,1.0,0.0,0.0,0.0,1.0,0.0,4,809,15
3448,1.0,0.0,0.0,0.0,1.0,0.0,4,810,10
3449,1.0,0.0,0.0,0.0,1.0,0.0,4,811,13
3450,1.0,0.0,0.0,0.0,1.0,0.0,4,812,7
3451,1.0,0.0,0.0,0.0,1.0,0.0,4,813,12
3452,1.0,0.0,0.0,0.0,1.0,0.0,4,814,14
3453,1.0,0.0,0.0,0.0,1.0,0.0,4,815,9
3454,1.0,0.0,0.0,0.0,1.0,0.0,4,816,12
3455,1.0,0.0,0.0,0.0,1.0,0.0,4,817,4
3456,1.0,0.0,0.0,0.0,1.0,0.0,4,818,5
3457,1.0,0.0,0.0,0.0,1.0,0.0,4,819,20
3458,1.0,0.0,0.0,0.0,1.0,0.0,4,820,9
3459,1.0,0.0,0.0,0.0,1.0,0.0,4,821,6
3460,1.0,0.0,0.0,0.0,1.0,0.0,4,822,8
3461,1.0,0.0,0.0,0.0,1.0,0.0,4,823,6
3462,1.0,0.0,0.0,0.0,1.0,0.0,4,824,8
3463,1.0,0.0,0.0,0.0,1.0,0.0,4,825,3
3464,1.0,0.0,0.0,0.0,1.0,0.0,4,826,7
3465,1.0,0.0,0.0,0.0,1.0,0.0,4,827,11
3466,1.0,0.0,0.0,0.0,1.0,0.0,4,828,1
3467,1.0,0.0,0.0,0.0,1.0,0.0,4,829,9
3468,1.0,0.0,0.0,0.0,1.0,0.0,4,830,5
3469,1.0,0.0,0.0,0.0,1.0,0.0,4,831,3
3470,1.0,0.0,0.0,0.0,1.0,0.0,4,832,6
3471,1.0,0.0,0.0,0.0,1.0,0.0,4,833,7
3472,1.0,0.0,0.0,0.0,1.0,0.0,4,834,4
3473,1.0,0.0,0.0,0.0,1.0,0.0,4,835,4
3474,1.0,0.0,0.0,0.0,1.0,0.0,4,836,6
3475,1.0,0.0,0.0,0.0,1.0,0.0,4,837,6
3476,1.0,0.0,0.0,0.0,1.0,0.0,4,838,9
3477,1.0,0.0,0.0,0.0,1.0,0.0,4,839,9
3478,1.0,0.0,0.0,0.0,1.0,0.0,4,840,14
3479,1.0,0.0,0.0,0.0,1.0,0.0,4,841,6
3480,1.0,0.0,0.0,0.0,1.0,0.0,4,842,5
3481,1.0,0.0,0.0,0.0,1.0,0.0,4,843,12
3482,1.0,0.0,0.0,0.0,1.0,0.0,4,844,7
3483,1.0,0.0,0.0,0.0,1.0,0.0,4,845,12
3484,1.0,0.0,0.0,0.0,1.0,0.0,4,846,9
3485,1.0,0.0,0.0,0.0,1.0,0.0,4,847,6
3486,1.0,0.0,0.0,0.0,1.0,0.0,4,848,6
3487,1.0,0.0,0.0,0.0,1.0,0.0,4,849,7
3488,1.0,0.0,0.0,0.0,1.0,0.0,4,850,9
3489,1.0,0.0,0.0,0.0,1.0,0.0,4,851,9
3490,1.0,0.0,0.0,0.0,1.0,0.0,4,852,5
3491,1.0,0.0,0.0,0.0,1.0,0.0,4,853,4
3492,1.0,0.0,0.0,0.0,1.0,0.0,4,854,9
3493,1.0,0.0,0.0,0.0,1.0,0.0,4,855,5
3494,1.0,0.0,0.0,0.0,1.0,0.0,4,856,5
3495,1.0,0.0,0.0,0.0,1.0,0.0,4,857,4
3496,1.0,0.0,0.0,0.0,1.0,0.0,4,858,8
3497,1.0,0.0,0.0,0.0,1.0,0.0,4,859,4
3498,1.0,0.0,0.0,0.0,1.0,0.0,4,860,2
3499,1.0,0.0,0.0,0.0,1.0,0.0,4,861,6
3500,1.0,0.0,0.0,0.0,1.0,0.0,4,862,6
3501,1.0,0.0,0.0,0.0,1.0,0.0,4,863,5
3502,1.0,0.0,0.0,0.0,1.0,0.0,4,864,2
3503,1.0,0.0,0.0,0.0,1.0,0.0,4,865,5
3504,1.0,0.0,0.0,0.0,1.0,0.0,4,867,4
3505,1.0,0.0,0.0,0.0,1.0,0.0,4,868,1
3506,1.0,0.0,0.0,0.0,1.0,0.0,4,869,1
3507,1.0,0.0,0.0,0.0,1.0,0.0,4,871,2
3508,1.0,0.0,0.0,0.0,1.0,0.0,4,879,3
3509,1.0,0.0,0.0,0.0,1.0,0.0,4,1199,2
3510,1.0,0.0,0.0,0.0,1.0,0.0,4,1200,1
3511,1.0,0.0,0.0,0.0,1.0,0.0,4,1201,10
3512,1.0,0.0,0.0,0.0,1.0,0.0,4,1202,9
3513,1.0,0.0,0.0,0.0,1.0,0.0,4,1203,4
3514,1.0,0.0,0.0,0.0,1.0,0.0,4,1204,9
3515,1.0,0.0,0.0,0.0,1.0,0.0,4,1205,10
3516,1.0,0.0,0.0,0.0,1.0,0.0,4,1206,10
3517,1.0,0.0,0.0,0.0,1.0,0.0,4,1207,11
3518,1.0,0.0,0.0,0.0,1.0,0.0,4,1208,10
3519,1.0,0.0,0.0,0.0,1.0,0.0,4,1209,12
3520,1.0,0.0,0.0,0.0,1.0,0.0,4,1210,10
3521,1.0,0.0,0.0,0.0,1.0,0.0,4,1211,11
3522,1.0,0.0,0.0,0.0,1.0,0.0,4,1212,13
3523,1.0,0.0,0.0,0.0,1.0,0.0,4,1213,13
3524,1.0,0.0,0.0,0.0,1.0,0.0,4,1214,14
3525,1.0,0.0,0.0,0.0,1.0,0.0,4,1215,16
3526,1.0,0.0,0.0,0.0,1.0,0.0,4,1216,15
3527,1.0,0.0,0.0,0.0,1.0,0.0,4,1217,13
3528,1.0,0.0,0.0,0.0,1.0,0.0,4,1218,14
3529,1.0,0.0,0.0,0.0,1.0,0.0,4,1219,8
3530,1.0,0.0,0.0,0.0,1.0,0.0,4,1220,10
3531,1.0,0.0,0.0,0.0,1.0,0.0,4,1221,10
3532,1.0,0.0,0.0,0.0,1.0,0.0,4,1222,14
3533,1.0,0.0,0.0,0.0,1.0,0.0,4,1223,11
3534,1.0,0.0,0.0,0.0,1.0,0.0,4,1224,9
3535,1.0,0.0,0.0,0.0,1.0,0.0,4,1225,6
3536,1.0,0.0,0.0,0.0,1.0,0.0,4,1226,6
3537,1.0,0.0,0.0,0.0,1.0,0.0,4,1227,3
3538,1.0,0.0,0.0,0.0,1.0,0.0,4,1228,5
3539,1.0,0.0,0.0,0.0,1.0,0.0,4,1229,12
3540,1.0,0.0,0.0,0.0,1.0,0.0,4,1230,4
3541,1.0,0.0,0.0,0.0,1.0,0.0,4,1231,11
3542,1.0,0.0,0.0,0.0,1.0,0.0,4,1232,4
3543,1.0,0.0,0.0,0.0,1.0,0.0,4,1233,5
3544,1.0,0.0,0.0,0.0,1.0,0.0,4,1234,7
3545,1.0,0.0,0.0,0.0,1.0,0.0,4,1235,7
3546,1.0,0.0,0.0,0.0,1.0,0.0,4,1236,7
3547,1.0,0.0,0.0,0.0,1.0,0.0,4,1237,4
3548,1.0,0.0,0.0,0.0,1.0,0.0,4,1238,5
3549,1.0,0.0,0.0,0.0,1.0,0.0,4,1239,6
3550,1.0,0.0,0.0,0.0,1.0,0.0,4,1240,10
3551,1.0,0.0,0.0,0.0,1.0,0.0,4,1241,6
3552,1.0,0.0,0.0,0.0,1.0,0.0,4,1242,3
3553,1.0,0.0,0.0,0.0,1.0,0.0,4,1243,11
3554,1.0,0.0,0.0,0.0,1.0,0.0,4,1244,7
3555,1.0,0.0,0.0,0.0,1.0,0.0,4,1245,6
3556,1.0,0.0,0.0,0.0,1.0,0.0,4,1246,12
3557,1.0,0.0,0.0,0.0,1.0,0.0,4,1247,5
3558,1.0,0.0,0.0,0.0,1.0,0.0,4,1248,10
3559,1.0,0.0,0.0,0.0,1.0,0.0,4,1249,9
3560,1.0,0.0,0.0,0.0,1.0,0.0,4,1250,6
3561,1.0,0.0,0.0,0.0,1.0,0.0,4,1251,5
3562,1.0,0.0,0.0,0.0,1.0,0.0,4,1252,7
3563,1.0,0.0,0.0,0.0,1.0,0.0,4,1253,6
3564,1.0,0.0,0.0,0.0,1.0,0.0,4,1254,3
3565,1.0,0.0,0.0,0.0,1.0,0.0,4,1255,9
3566,1.0,0.0,0.0,0.0,1.0,0.0,4,1256,9
3567,1.0,0.0,0.0,0.0,1.0,0.0,4,1257,8
3568,1.0,0.0,0.0,0.0,1.0,0.0,4,1258,7
3569,1.0,0.0,0.0,0.0,1.0,0.0,4,1259,4
3570,1.0,0.0,0.0,0.0,1.0,0.0,4,1260,8
3571,1.0,0.0,0.0,0.0,1.0,0.0,4,1261,5
3572,1.0,0.0,0.0,0.0,1.0,0.0,4,1262,9
3573,1.0,0.0,0.0,0.0,1.0,0.0,4,1263,5
3574,1.0,0.0,0.0,0.0,1.0,0.0,4,1264,7
3575,1.0,0.0,0.0,0.0,1.0,0.0,4,1265,14
3576,1.0,0.0,0.0,0.0,1.0,0.0,4,1266,2
3577,1.0,0.0,0.0,0.0,1.0,0.0,4,1267,12
3578,1.0,0.0,0.0,0.0,1.0,0.0,4,1268,10
3579,1.0,0.0,0.0,0.0,1.0,0.0,4,1269,8
3580,1.0,0.0,0.0,0.0,1.0,0.0,4,1270,7
3581,1.0,0.0,0.0,0.0,1.0,0.0,4,1271,9
3582,1.0,0.0,0.0,0.0,1.0,0.0,4,1272,11
3583,1.0,0.0,0.0,0.0,1.0,0.0,4,1273,7
3584,1.0,0.0,0.0,0.0,1.0,0.0,4,1274,18
3585,1.0,0.0,0.0,0.0,1.0,0.0,4,1275,1
3586,1.0,0.0,0.0,0.0,1.0,0.0,4,1276,8
3587,1.0,0.0,0.0,0.0,1.0,0.0,4,1277,8
3588,1.0,0.0,0.0,0.0,1.0,0.0,4,1278,8
3589,1.0,0.0,0.0,0.0,1.0,0.0,4,1279,4
3590,1.0,0.0,0.0,0.0,1.0,0.0,4,1280,5
3591,1.0,0.0,0.0,0.0,1.0,0.0,4,1281,8
3592,1.0,0.0,0.0,0.0,1.0,0.0,4,1282,9
3593,1.0,0.0,0.0,0.0,1.0,0.0,4,1283,6
3594,1.0,0.0,0.0,0.0,1.0,0.0,4,1284,8
3595,1.0,0.0,0.0,0.0,1.0,0.0,4,1285,6
3596,1.0,0.0,0.0,0.0,1.0,0.0,4,1286,7
3597,1.0,0.0,0.0,0.0,1.0,0.0,4,1287,7
3598,1.0,0.0,0.0,0.0,1.0,0.0,4,1288,5
3599,1.0,0.0,0.0,0.0,1.0,0.0,4,1289,7
3600,1.0,0.0,0.0,0.0,1.0,0.0,4,1290,5
3601,1.0,0.0,0.0,0.0,1.0,0.0,4,1291,3
3602,1.0,0.0,0.0,0.0,1.0,0.0,4,1292,6
3603,1.0,0.0,0.0,0.0,1.0,0.0,4,1293,3
3604,1.0,0.0,0.0,0.0,1.0,0.0,4,1294,2
3605,1.0,0.0,0.0,0.0,1.0,0.0,4,1295,1
3606,1.0,0.0,0.0,0.0,1.0,0.0,4,1296,5
3607,1.0,0.0,0.0,0.0,1.0,0.0,4,1297,7
3608,1.0,0.0,0.0,0.0,1.0,0.0,4,1298,3
3609,1.0,0.0,0.0,0.0,1.0,0.0,4,1299,9
3610,1.0,0.0,0.0,0.0,1.0,0.0,4,1300,6
3611,1.0,0.0,0.0,0.0,1.0,0.0,4,1301,9
3612,1.0,0.0,0.0,0.0,1.0,0.0,4,1302,6
3613,1.0,0.0,0.0,0.0,1.0,0.0,4,1303,2
3614,1.0,0.0,0.0,0.0,1.0,0.0,4,1304,3
3615,1.0,0.0,0.0,0.0,1.0,0.0,4,1305,2
3616,1.0,0.0,0.0,0.0,1.0,0.0,4,1306,4
3617,1.0,0.0,0.0,0.0,1.0,0.0,4,1307,3
3618,1.0,0.0,0.0,0.0,1.0,0.0,4,1308,4
3619,1.0,0.0,0.0,0.0,1.0,0.0,4,1309,5
3620,1.0,0.0,0.0,0.0,1.0,0.0,4,1310,2
3621,1.0,0.0,0.0,0.0,1.0,0.0,4,1311,2
3622,1.0,0.0,0.0,0.0,1.0,0.0,4,1312,4
3623,1.0,0.0,0.0,0.0,1.0,0.0,4,1313,6
3624,1.0,0.0,0.0,0.0,1.0,0.0,4,1314,6
3625,1.0,0.0,0.0,0.0,1.0,0.0,4,1315,2
3626,1.0,0.0,0.0,0.0,1.0,0.0,4,1316,1
3627,1.0,0.0,0.0,0.0,1.0,0.0,4,1317,5
3628,1.0,0.0,0.0,0.0,1.0,0.0,4,1318,4
3629,1.0,0.0,0.0,0.0,1.0,0.0,4,1320,2
3630,1.0,0.0,0.0,0.0,1.0,0.0,4,1321,1
3631,1.0,0.0,0.0,0.0,1.0,0.0,4,1322,1
3632,1.0,0.0,0.0,0.0,1.0,0.0,4,1324,2
3633,1.0,0.0,0.0,0.0,1.0,0.0,4,1325,4
3634,1.0,0.0,0.0,0.0,1.0,0.0,4,1332,3
3635,1.0,0.0,0.0,0.0,1.0,0.0,4,1338,2
3636,1.0,0.0,0.0,0.0,0.0,1.0,4,752,1
3637,1.0,0.0,0.0,0.0,0.0,1.0,4,768,1
3638,1.0,0.0,0.0,0.0,0.0,1.0,4,770,1
3639,1.0,0.0,0.0,0.0,0.0,1.0,4,786,1
3640,1.0,0.0,0.0,0.0,0.0,1.0,4,787,1
3641,1.0,0.0,0.0,0.0,0.0,1.0,4,800,1
3642,1.0,0.0,0.0,0.0,0.0,1.0,4,804,1
3643,1.0,0.0,0.0,0.0,0.0,1.0,4,805,3
3644,1.0,0.0,0.0,0.0,0.0,1.0,4,807,1
3645,1.0,0.0,0.0,0.0,0.0,1.0,4,809,1
3646,1.0,0.0,0.0,0.0,0.0,1.0,4,812,2
3647,1.0,0.0,0.0,0.0,0.0,1.0,4,814,1
3648,1.0,0.0,0.0,0.0,0.0,1.0,4,815,1
3649,1.0,0.0,0.0,0.0,0.0,1.0,4,817,2
3650,1.0,0.0,0.0,0.0,0.0,1.0,4,820,1
3651,1.0,0.0,0.0,0.0,0.0,1.0,4,821,1
3652,1.0,0.0,0.0,0.0,0.0,1.0,4,825,2
3653,1.0,0.0,0.0,0.0,0.0,1.0,4,827,1
3654,1.0,0.0,0.0,0.0,0.0,1.0,4,838,2
3655,1.0,0.0,0.0,0.0,0.0,1.0,4,840,1
3656,1.0,0.0,0.0,0.0,0.0,1.0,4,841,1
3657,1.0,0.0,0.0,0.0,0.0,1.0,4,842,1
3658,1.0,0.0,0.0,0.0,0.0,1.0,4,846,1
3659,1.0,0.0,0.0,0.0,0.0,1.0,4,852,1
3660,1.0,0.0,0.0,0.0,0.0,1.0,4,862,1
3661,1.0,0.0,0.0,0.0,0.0,1.0,4,865,1
3662,1.0,0.0,0.0,0.0,0.0,1.0,4,1203,2
3663,1.0,0.0,0.0,0.0,0.0,1.0,4,1210,1
3664,1.0,0.0,0.0,0.0,0.0,1.0,4,1216,1
3665,1.0,0.0,0.0,0.0,0.0,1.0,4,1217,1
3666,1.0,0.0,0.0,0.0,0.0,1.0,4,1218,1
3667,1.0,0.0,0.0,0.0,0.0,1.0,4,1219,1
3668,1.0,0.0,0.0,0.0,0.0,1.0,4,1225,1
3669,1.0,0.0,0.0,0.0,0.0,1.0,4,1231,2
3670,1.0,0.0,0.0,0.0,0.0,1.0,4,1232,4
3671,1.0,0.0,0.0,0.0,0.0,1.0,4,1233,5
3672,1.0,0.0,0.0,0.0,0.0,1.0,4,1234,1
3673,1.0,0.0,0.0,0.0,0.0,1.0,4,1235,1
3674,1.0,0.0,0.0,0.0,0.0,1.0,4,1240,1
3675,1.0,0.0,0.0,0.0,0.0,1.0,4,1241,1
3676,1.0,0.0,0.0,0.0,0.0,1.0,4,1249,1
3677,1.0,0.0,0.0,0.0,0.0,1.0,4,1250,2
3678,1.0,0.0,0.0,0.0,0.0,1.0,4,1251,2
3679,1.0,0.0,0.0,0.0,0.0,1.0,4,1254,1
3680,1.0,0.0,0.0,0.0,0.0,1.0,4,1255,1
3681,1.0,0.0,0.0,0.0,0.0,1.0,4,1256,1
3682,1.0,0.0,0.0,0.0,0.0,1.0,4,1262,1
3683,1.0,0.0,0.0,0.0,0.0,1.0,4,1267,1
3684,1.0,0.0,0.0,0.0,0.0,1.0,4,1269,1
3685,1.0,0.0,0.0,0.0,0.0,1.0,4,1273,1
3686,1.0,0.0,0.0,0.0,0.0,1.0,4,1278,1
3687,1.0,0.0,0.0,0.0,0.0,1.0,4,1284,2
3688,1.0,0.0,0.0,0.0,0.0,1.0,4,1301,1
3689,1.0,0.0,0.0,0.0,0.0,1.0,4,1305,1
3690,1.0,0.0,0.0,0.0,0.0,1.0,4,1308,1
3691,1.0,0.0,0.0,0.0,0.0,1.0,4,1309,1
3692,1.0,0.0,0.0,0.0,0.0,1.0,4,1314,1
3693,1.0,0.0,0.0,0.0,0.0,1.0,4,1319,1
3694,1.0,0.0,0.0,0.0,0.0,1.0,4,1328,1
3695,1.0,0.0,0.0,0.0,0.0,1.0,4,1329,1
3696,1.0,0.0,0.0,1.0,0.0,0.0,5,478,1
3697,1.0,0.0,0.0,1.0,0.0,0.0,5,481,1
3698,1.0,0.0,0.0,1.0,0.0,0.0,5,484,1
3699,1.0,0.0,0.0,1.0,0.0,0.0,5,485,1
3700,1.0,0.0,0.0,1.0,0.0,0.0,5,486,3
3701,1.0,0.0,0.0,1.0,0.0,0.0,5,487,3
3702,1.0,0.0,0.0,1.0,0.0,0.0,5,488,4
3703,1.0,0.0,0.0,1.0,0.0,0.0,5,489,6
3704,1.0,0.0,0.0,1.0,0.0,0.0,5,490,5
3705,1.0,0.0,0.0,1.0,0.0,0.0,5,491,1
3706,1.0,0.0,0.0,1.0,0.0,0.0,5,492,4
3707,1.0,0.0,0.0,1.0,0.0,0.0,5,493,2
3708,1.0,0.0,0.0,1.0,0.0,0.0,5,494,2
3709,1.0,0.0,0.0,1.0,0.0,0.0,5,495,5
3710,1.0,0.0,0.0,1.0,0.0,0.0,5,496,1
3711,1.0,0.0,0.0,1.0,0.0,0.0,5,497,1
3712,1.0,0.0,0.0,1.0,0.0,0.0,5,498,3
3713,1.0,0.0,0.0,1.0,0.0,0.0,5,499,5
3714,1.0,0.0,0.0,1.0,0.0,0.0,5,500,2
3715,1.0,0.0,0.0,1.0,0.0,0.0,5,501,9
3716,1.0,0.0,0.0,1.0,0.0,0.0,5,502,3
3717,1.0,0.0,0.0,1.0,0.0,0.0,5,503,7
3718,1.0,0.0,0.0,1.0,0.0,0.0,5,504,5
3719,1.0,0.0,0.0,1.0,0.0,0.0,5,505,7
3720,1.0,0.0,0.0,1.0,0.0,0.0,5,506,6
3721,1.0,0.0,0.0,1.0,0.0,0.0,5,507,7
3722,1.0,0.0,0.0,1.0,0.0,0.0,5,508,5
3723,1.0,0.0,0.0,1.0,0.0,0.0,5,509,9
3724,1.0,0.0,0.0,1.0,0.0,0.0,5,510,8
3725,1.0,0.0,0.0,1.0,0.0,0.0,5,511,5
3726,1.0,0.0,0.0,1.0,0.0,0.0,5,512,1
3727,1.0,0.0,0.0,1.0,0.0,0.0,5,513,5
3728,1.0,0.0,0.0,1.0,0.0,0.0,5,514,1
3729,1.0,0.0,0.0,1.0,0.0,0.0,5,515,4
3730,1.0,0.0,0.0,1.0,0.0,0.0,5,516,8
3731,1.0,0.0,0.0,1.0,0.0,0.0,5,517,8
3732,1.0,0.0,0.0,1.0,0.0,0.0,5,518,4
3733,1.0,0.0,0.0,1.0,0.0,0.0,5,519,7
3734,1.0,0.0,0.0,1.0,0.0,0.0,5,520,11
3735,1.0,0.0,0.0,1.0,0.0,0.0,5,521,4
3736,1.0,0.0,0.0,1.0,0.0,0.0,5,522,5
3737,1.0,0.0,0.0,1.0,0.0,0.0,5,523,2
3738,1.0,0.0,0.0,1.0,0.0,0.0,5,524,11
3739,1.0,0.0,0.0,1.0,0.0,0.0,5,525,7
3740,1.0,0.0,0.0,1.0,0.0,0.0,5,526,9
3741,1.0,0.0,0.0,1.0,0.0,0.0,5,527,4
3742,1.0,0.0,0.0,1.0,0.0,0.0,5,528,8
3743,1.0,0.0,0.0,1.0,0.0,0.0,5,529,8
3744,1.0,0.0,0.0,1.0,0.0,0.0,5,530,6
3745,1.0,0.0,0.0,1.0,0.0,0.0,5,531,3
3746,1.0,0.0,0.0,1.0,0.0,0.0,5,532,2
3747,1.0,0.0,0.0,1.0,0.0,0.0,5,533,4
3748,1.0,0.0,0.0,1.0,0.0,0.0,5,534,3
3749,1.0,0.0,0.0,1.0,0.0,0.0,5,535,3
3750,1.0,0.0,0.0,1.0,0.0,0.0,5,536,12
3751,1.0,0.0,0.0,1.0,0.0,0.0,5,537,3
3752,1.0,0.0,0.0,1.0,0.0,0.0,5,538,7
3753,1.0,0.0,0.0,1.0,0.0,0.0,5,539,2
3754,1.0,0.0,0.0,1.0,0.0,0.0,5,540,2
3755,1.0,0.0,0.0,1.0,0.0,0.0,5,541,6
3756,1.0,0.0,0.0,1.0,0.0,0.0,5,542,10
3757,1.0,0.0,0.0,1.0,0.0,0.0,5,543,6
3758,1.0,0.0,0.0,1.0,0.0,0.0,5,544,3
3759,1.0,0.0,0.0,1.0,0.0,0.0,5,545,5
3760,1.0,0.0,0.0,1.0,0.0,0.0,5,546,7
3761,1.0,0.0,0.0,1.0,0.0,0.0,5,547,2
3762,1.0,0.0,0.0,1.0,0.0,0.0,5,548,3
3763,1.0,0.0,0.0,1.0,0.0,0.0,5,549,6
3764,1.0,0.0,0.0,1.0,0.0,0.0,5,550,4
3765,1.0,0.0,0.0,1.0,0.0,0.0,5,551,6
3766,1.0,0.0,0.0,1.0,0.0,0.0,5,552,2
3767,1.0,0.0,0.0,1.0,0.0,0.0,5,553,8
3768,1.0,0.0,0.0,1.0,0.0,0.0,5,554,6
3769,1.0,0.0,0.0,1.0,0.0,0.0,5,555,3
3770,1.0,0.0,0.0,1.0,0.0,0.0,5,556,5
3771,1.0,0.0,0.0,1.0,0.0,0.0,5,557,4
3772,1.0,0.0,0.0,1.0,0.0,0.0,5,558,4
3773,1.0,0.0,0.0,1.0,0.0,0.0,5,559,1
3774,1.0,0.0,0.0,1.0,0.0,0.0,5,560,9
3775,1.0,0.0,0.0,1.0,0.0,0.0,5,561,7
3776,1.0,0.0,0.0,1.0,0.0,0.0,5,562,8
3777,1.0,0.0,0.0,1.0,0.0,0.0,5,563,5
3778,1.0,0.0,0.0,1.0,0.0,0.0,5,564,4
3779,1.0,0.0,0.0,1.0,0.0,0.0,5,565,10
3780,1.0,0.0,0.0,1.0,0.0,0.0,5,566,6
3781,1.0,0.0,0.0,1.0,0.0,0.0,5,567,9
3782,1.0,0.0,0.0,1.0,0.0,0.0,5,568,12
3783,1.0,0.0,0.0,1.0,0.0,0.0,5,569,7
3784,1.0,0.0,0.0,1.0,0.0,0.0,5,570,3
3785,1.0,0.0,0.0,1.0,0.0,0.0,5,571,6
3786,1.0,0.0,0.0,1.0,0.0,0.0,5,572,10
3787,1.0,0.0,0.0,1.0,0.0,0.0,5,573,4
3788,1.0,0.0,0.0,1.0,0.0,0.0,5,574,5
3789,1.0,0.0,0.0,1.0,0.0,0.0,5,575,11
3790,1.0,0.0,0.0,1.0,0.0,0.0,5,576,4
3791,1.0,0.0,0.0,1.0,0.0,0.0,5,577,5
3792,1.0,0.0,0.0,1.0,0.0,0.0,5,578,10
3793,1.0,0.0,0.0,1.0,0.0,0.0,5,579,10
3794,1.0,0.0,0.0,1.0,0.0,0.0,5,580,6
3795,1.0,0.0,0.0,1.0,0.0,0.0,5,581,5
3796,1.0,0.0,0.0,1.0,0.0,0.0,5,582,5
3797,1.0,0.0,0.0,1.0,0.0,0.0,5,583,6
3798,1.0,0.0,0.0,1.0,0.0,0.0,5,584,4
3799,1.0,0.0,0.0,1.0,0.0,0.0,5,585,9
3800,1.0,0.0,0.0,1.0,0.0,0.0,5,586,6
3801,1.0,0.0,0.0,1.0,0.0,0.0,5,587,9
3802,1.0,0.0,0.0,1.0,0.0,0.0,5,588,12
3803,1.0,0.0,0.0,1.0,0.0,0.0,5,589,5
3804,1.0,0.0,0.0,1.0,0.0,0.0,5,590,7
3805,1.0,0.0,0.0,1.0,0.0,0.0,5,591,9
3806,1.0,0.0,0.0,1.0,0.0,0.0,5,592,13
3807,1.0,0.0,0.0,1.0,0.0,0.0,5,593,9
3808,1.0,0.0,0.0,1.0,0.0,0.0,5,594,10
3809,1.0,0.0,0.0,1.0,0.0,0.0,5,595,6
3810,1.0,0.0,0.0,1.0,0.0,0.0,5,596,11
3811,1.0,0.0,0.0,1.0,0.0,0.0,5,597,16
3812,1.0,0.0,0.0,1.0,0.0,0.0,5,598,13
3813,1.0,0.0,0.0,1.0,0.0,0.0,5,599,10
3814,1.0,0.0,0.0,1.0,0.0,0.0,5,600,10
3815,1.0,0.0,0.0,1.0,0.0,0.0,5,601,7
